id_name,text,location,Label
x495133299,@KampretSejati3 @budiwidagdo2 @republikaonline Maju duluan gih. KitaÂ² ga d vaksin okÂ² aj. <U+0001F602><U+0001F602>,"DKI Jakarta, Indonesia",Negatif
x78231602,"@ceritatehfidy Bukan sakit mata aja, tp virus juga. Yang punya kucing masih sehat, buruan di vaksin sebelum nyesel kayak w :'(",@msstngr,Positif
x340778941,"@democrazymedia @an_war2020 Terkait obat atau apapun sebutannya termasuk vaksin sdh berapa banyak duit yg dibelanjakan negara, coba yg masih ingat apa saja yg sudah dibeli itu?",NKRI,Positif
x245549388,@lovinariska1 @KemenBUMN @KemenkesRI trs kapa. itu vaksin mulai di kasih,Surabaya,Positif
x245549388,"@madiuntoday_ itu vaksin uda ada trs kapan dipakai, apa masih di racik lagi",Surabaya,Positif
x86513620,"@kochengfess Hai nder, kmrn baru vaksin kucing, dikasih felocell 4 sm dokternya, diusahakan sampai 3x (tiap bulan), krna klo 1x aja blm melindungi sepenuhnya, msh bs kena penyakit rhinotracheitis, calicivirus, panleu &amp; chlamydia. Udah 3x, baru diulang tiap taun<U+0001F63D>",,Positif
x1227012258389098496,"@aewin86 Semangat om, vaksin udah tiba",deepearth,Positif
x1311504716719816704,"@timeetoshine @enisutomo_ @ceritatehfidy Cmiiw ya, setauku masih ada kemungkinan tertular walaupun udah di vaksin. Terutama kalo daya tahan tubuh si kucing lagi turun. Cuma kemungkinan tertularnya lebih kecil daripada yg belum divaksin.",,Positif
x1272523538273046537,"@msaid_didu Ogah bgt di vaksin, kecuali pejabat2 duluan yg vaksin sih gpp",,Positif
x1326943825378467840,@susipudjiastuti Saya punya usul andai para pejabat dan bawahanya mau di vaksin anti korupsi dan nepotisme gimana yo Bu pada mau nggak ya.....,,Negatif
x334711493,"@Kan_tonks @WidasSatyo tp walaupun ada uangnya juga kayanya kemungkinan kecil kebeli. moderna sama pfizer dari artikel2 yg pernah sy baca emg ngutamain buat ngasih ke negara maju, kita2 dpt vaksin bagus cuma sisanya, itu pun klo dapet.. kemungkinan kemampuan indo setahun kedepan stok sinovac dulu",INDONESIA,Positif
x334711493,"@ferdiriva sependapat dok, pemerintah kita emang gagal dlm ngatasin pandemi, tp yg ku takutkan setahun kedepan indo cuma bisa stok sinovac dan yg dr biofarma krn vaksin yg bagus berebut sama negara maju lain, akhirnya pd ga mau vaksin krn pendapat2 miring saat ini",INDONESIA,Positif
x63069932,"@RamliRizal Ngeri..



Bisa-bisa modyar berjamaah sehabis di vaksin ?



Apakah pembantaian covid berlanjut setelah di vaksin ?



Depopulasi akan dimulai



<U+0001F629><U+0001F629><U+0001F629>",KOTA DEPOK,Negatif
x1264986998227394560,"@msaid_didu @iskandar__fauzi Negara lain cerdas,karena vaksin china bukan menyembuhkan tapi racun yg mematikan",,Negatif
x1101783524195983361,@txtdrpemerintah Vaksin kemanusiaan ada gk sii???<U+0001F642>,<U+0001F6AA>Jakarta Barat,Negatif
x1172235886412455936,"@LisaMisteri @Dennysiregar7 Ini si vaksin palsu kayaknya 

Buat akun baru",,Negatif
x305457699,"@GdsLFC @TirtoID OOT, tp vaksin DTP juga ada vaksin generik dan non generik sih. Benefitnya tentu banyak yg non generik. Tp ya kl ga mampu, pake yg generik aja sudah cukup.",,Positif
x1286070654236676096,@susipudjiastuti Saya takut Di VAKSIN.. Moga kalau Menolak Ngk Di Penjarain. Sy Mohon bangat bang jago..,"DKI Jakarta,Indonesia pancoran",Positif
x1286070654236676096,@susipudjiastuti Saya takut Di suntik dan DENDAnya kalau ngk Di suntik VAKSIN.,"DKI Jakarta,Indonesia pancoran",Positif
x1286070654236676096,@RamliRizal Rencana 200 Juta warga China mau masuk keindonesia. Mantap Juga Skenarionya dgn adanya VAKSIN.. Hebat juga cara nya,"DKI Jakarta,Indonesia pancoran",Negatif
x1286070654236676096,"@jokowi VAKSIN ANTI CORUPSI VS VAKSIN ANTI COVID 19. 

Tolong Dua duanya Di siapkan. Karna Sama sama Merusak ekonomi dan sendi sendi kehidupan..","DKI Jakarta,Indonesia pancoran",Negatif
x96351203,@dji_sam_soe_234 @susipudjiastuti Ya sudah bener itu bu susi blow up. Siapa jg yg mau disuntik vaksin yg masih enggak jelas. Taruhannya nyawa oy,Yogyakarta-Bintaro-PKU,Positif
x889045236453736448,"@MAIAsangJUARA sebaiknya baca tulisan pak Dahlan Ikhsan dulu mbak, ada disinggung mengenai vaksin yg dari Pfizer dan kasus di atas...<U+0001F60A>","Jakarta Capital Region, Indone",Positif
x1321319559807168512,@catasclysmic @aedoxography @hor_ndowl # kayak vaksin anjing,@AniverseRP NSA,Negatif
x1039023601297448960,@Cobeh09 Pilkada sukses bisnis vaksin lancar.,,Negatif
x2603745138,"@agussari @JNE_ID Wah, kalau gak ada order olshop, ntar bisa antar vaksin <U+0001F609>",,Positif
x1052250553680449536,@CNNIndonesia Yang dapet subsidinya kalangan istana. Duit udah banyak tapi gaada malunya dapet vaksin dari subsidi <U+0001F44C>,"Jakarta Capital Region, Indonesia",Negatif
x202023213,"@jumalikaalajeng @republikaonline @kkvrindhavan Betul..



Vaksin dipaksa, tapi kampanye ga ada protokol covid dilindungi UU..



Sakit..!

:)","Serang, (sometimes) Jakarta",Positif
x1324569008910168065,"@aewin86 Tetap tenang Kak, Mental harus dijaga, ingat klo persentase kesembuhan sangat tinggi koq, blom lagi Vaksin yg sudah mulai kelihatan.



Intinya tetap semangat, jaga diri, jaga asupan, percaya diri dan yang terpenting adalah support dr orang2 yg perduli.



Semoga lekas sembuh yah. <U+0001F64F><U+0001F3FC>","Asgard, Nordik",Positif
x1324569008910168065,"@SantorinisSun Negara Mundur berburu menghalalkan vaksin Corona terlebih dahulu, biar tiket masuk Syurge &amp; Gangbang sama 72 bidadari tetap valid.

#eeeeeeaaaaaaaa","Asgard, Nordik",Negatif
x1144101959990824960,@drpriono1 Emangnya yang mau tuh vaksin cuma kita ? Sombong amat. Kalau diambil negara laen ntar prof juga nyinyir,,Positif
x1144101959990824960,@QueenDria7 @drpriono1 Bukannya kita lg bahas vaksin ? Mba mau divaksin atau ngga ? Kan saya bilang daripada mba ribut2 ya kalau ga mau gpp koo. Kalau saya sih mau2 aja ga masalah. Saya rasa pemerintah juga ga akan beli vaksin abal ya kecuali mau terjadi kekacauan.,,Positif
x1144101959990824960,"@drpriono1 Kalau saya pribadi sih, jika negara masih belum sanggup untuk memberikan saya vaksin gratis, saya rela membayar dan memberikan kesempatan yang lebih membutuhkan untuk mendapatkannya secara gratis. Saya tidak mau membebani negara lebih lagi.",,Positif
x1209627536788844545,@Phi_Beta_Kappa @RamliRizal Sepertinya mereka akan/ sudah dikasih vaksin yang beda yg mahal dan betulan ampuh,,Positif
x1014385449178034176,"@TirtoID Vaksin covid aja ada vaksin miskin ama vaskin kaya.



Negara ini oligarki, udah ga bisa dipungkiri~",,Positif
x81063489,"@windhy_khaze Kita ada keleluasaan nggak sih, untuk beli brand vaksin lain?",,Positif
x1262921746128093185,"Sring bgt ngjk org collab, ataupun mau gua bikinin lagu. Alesannya sibuk, kerja, dirmhnya harus scan suhu tubuh, mama nya overprotektif kalo ada orang luar, kaki pacarnya kesemutan, china bikin matahari, vaksin udah ditemuin, dinosaurus idup lagi. Udahlah, Blg aja lu gamau monyet",,Negatif
x902100716940009472,"@januakar @kompascom Gila ya khuznodzon melewati hati nurani dan akal sehat. 



Nakes gak ada yang mau disuntik, bisa-bisanya lu masih punya pikiran ada klausul buyback.



Lu beli di toko dekat rumah aja, isi struk nya ada tulisan ""brg yg sudah dibeli, tak boleh dikembalikan"", apalagi vaksin milyaran.",,Positif
x1319513191433433088,@qorygore Ya kita menerima saja asal vaksin itu halal dan bisa dipakai oleh orang muslim seperti kita kita ini. Dan vaksinnya harus sudah disetujui oleh pemerintah berwenang,,Positif
x2434722901,"artis-artis siapa yang bisa nyembuhin banyak orang? arumi vaksin. 



xixixi",Indonesia,Positif
x1197042946714914817,"@toegiono Kaya yaudah beli aja nanti paten apa engga urusan belakangan.

Yang penting uang ngalir dulu aja.

Lebih menghaburkan uang jatuh nya.

Padahal uang vaksin bisa digunakan untuk nakes dan yang lebih berguna.

Karena dibelahan dunia manapun belum ada yg bahas ini.WHO aja belum ada kabar",,Positif
x135054698,Guys nanti ke vaksin covid udah tau mau pake baju apa? Just asking,Jakarta,Positif
x71204447,"@ovii995 Aku blm tau jelas. Masih ngawang. Tp disini diceritain kl ada seorang ayah yg kehilangan anaknya krn zombie. Nah sblm ada zombienya ini ada wabah, dan keluarlah vaksin buat menangani wabahnya, eh malah vaksinnya ini gagal trs jadi banyak zombie gt.",indonesia,Positif
x1195422685054033925,@CNNIndonesia Saya tidak mampu dan saya ga bisa beli vaksin.. memang ga mau di vaksin pula<U+0001F605>,,Positif
x456347147,"@kochengfess Vaksin kucing yg wajib itu felocel 3 &amp; 4, ini jedanya masing2 sebulan. Terus rabies opsional dijeda sebulan lagi abis felocel 4. Selanjutnya vaksin cuma perlu diulang sekali setahun khusus untuk felocel 4 &amp; rabies (khusus rabies opsional).",,Positif
x1293741403953012736,"@KelikYans @andreaswijaya89 @ernestprakasa @jokowi Sy mau nya akses terhadap jurnal penelitian dan uji klinis vaksin yg akan disuntikan ke nakes dll untuk dibuka ke publik, disosialisasikan, adik gw woy yg jaga di Harkit",,Positif
x1293741403953012736,@sayyidah_nisa @ernestprakasa @jokowi Apakah sudah terbukti apabila sudah disuntik vaksin itu anda tidak akan menularkan virus kopid?,,Positif
x1293741403953012736,"@LiaoFelix @gayungpecahhh @vennyvaleria @hoammss @kekasihjennie @ernestprakasa @jokowi Mungkin mas nya juga salah kaprah dipikir setelah divaksin bakal kebal, setau sy pemerintah dunia bilangnya walau sudah vaksinasi tidak berarti kebal,tetep bs ketular,sakit lalu meninggal,dan, jangan salahin vaksin nya yah kalo terjadi demikian,virusnya itu yg bermutasi wkwkwk",,Positif
x1293741403953012736,"@Tuescharmante_ @kekasihjennie @hoammss @ernestprakasa @jokowi Perlu source soal Pfizer/Modena nya juga hey pemalas?pakai waktu dan jari mu untuk mengetahui vaksin yg akan disuntikan ke tubuh mu atau orang2 disekitar mu,percaya buta itu zaman orba,skrg jaman informasi terbuka,cari tau sendiri dong pemalas",,Negatif
x1293741403953012736,"@LiaoFelix @gayungpecahhh @vennyvaleria @hoammss @kekasihjennie @ernestprakasa @jokowi Hehe ya silahkan aja kalo mo duluan di vaksin,sy sih bakal nunggu hasil ujiklinis dan yg terbukti oleh waktu bahwa side effect nya tidak lebih merugikan, selama tidak memaksa dan menjadikan syarat administrasi silahkan saja, katanya bukan jaminan divaksin pun tidak artinya kebal",,Positif
x1272563881173348352,"@mxldkfk Disuntik vaksin yg efektivitasnya entah gmn....



NYARI CALON ORANG SWISS DULU",Golden time,Positif
x472645137,"Gak kerasa yaa, skrng kasus positif harian covid udh nambah 6k perhari

Kalo gini sii vaksin gk usah banyak2 wkwk, Herd Immunity lebih cepat",Priok,Positif
x1657738320,"@AkuHyung Yes, bulu aku setuju sih tp ga berlaku buat ras shorthair kaya Blink sama Bianca, justru sama aja kaya kucing dom, ga ribet dibulu. Soalnya kucingku yg dom (Barbara) makannya sama2 rc, vaksin, steril jd ga berasa sama sekali bedanya <U+0001F625>","DKI Jakarta, Indonesia",Positif
x1657738320,"@kochengfess Yg terpenting ownernya bertanggung jawab sama kucingnya, itu lebih penting. 

Hmm drpd maksain adopt kucing domestik tp ngurusnya setengah2 (ga vaksin, ga steril) 

Krn tanggung jawab dia sm peliharaannya bkn sama kucing yg ga dia pelihara dan yg penting ga jahat sm kucing dom<U+0001F642>","DKI Jakarta, Indonesia",Positif
x1039058372,"Kalo depok dijadiin kota pertama untuk vaksin koped 19, saya pribadi sih menolak dijadiin kelinci percobaan hehe",,Positif
x1052185843194970112,"@RamliRizal Sedari awal saya sudah curiga kalau ini konspirasi, ada bisnis vaksin yang dipaksakan",,Positif
x1188526328,"@dinkes_lampung Sore admin saya mau tanya, rs/lab/puskesmas yang menyediakan dan bisa melakukan vaksin measles+rubella (MR) dimana ya? Mohon infonya, terimakasih.",helios,Positif
x303738060,"@unevenibrows @kochengfess iya harusnya cekup dl ya, di tempat grooming punya drhku malah ga boleh grooming kucing yg blm vaksin",Cibubur-Jakarta DailyRaceTrack,Positif
x1086595551733329920,"Gua takut vaksin di indo gagal, bukanya kebal corona tar malah jadi titan",,Positif
x1315844917919313920,"hbs nonton attack on titan, dan gue jadi takut disuntik vaksin dan berubaha jdi titan<U+0001F480><U+270C><U+0001F3FB>",,Positif
x809277334247178240,@republikaonline Anak mama layak jadi orang pertama yg di suntik vaksin,,Negatif
x1337108223032139776,@Dennysiregar7 vaksin roh g24 tentara asing butuh donasi bisa dkondisikan gak sesama rekan influecer..,,Negatif
x343887364,"Indonesia beli vaksin buat apa ya.?

Ohh buat dibeli sama rakyat , okey kalo gitu <U+0001F44C><U+0001F3FB>",,Negatif
x1072395609464700929,@susipudjiastuti Para pemangku kebijakan negeri harusnya di vaksin dluan trmasuk ibu puan sbgai ketua @DPR_RI itu Edukasi paling gampang agar rakyat yakin bhwa vaksin aman!!,"Jawa Barat, Indonesia",Positif
x796009114287513600,@aik_arif Vaksin udh datang om.klo diteruskan yg ada nantinya vaksin nya ga selesai2. Mahal lho om vaksin itu (kata berita),,Positif
x1298176441549389824,"@zarazettirazr @BangAriza Alhamdulillah,,, jd gak perlu vaksin",,Negatif
x1369103258,@Mirzaarif97 aku cri vaksin utk kita la tak jumpa lak <U+0001F923>,,Negatif
x1187711645805506561,@marlina_idha @HettyMunir Dengan gagahnya ngumumin telah membeli vaksin..eh sinovac sendiri mengakui blm teruji,,Positif
x1308929959671427073,@UyokTweet @DimitriYusuf Ajang percobaan vaksin ...harus para pejabat terhormat nih,"Cirebon, Jawa Barat",Negatif
x1321748857282306048,@leksa Vaksin AstraZeneca murah banget cuma $4. Jualin satunya $10 di Indo pasti laku banget.,,Negatif
x1321748857282306048,@leksa Kalo boleh ngimpor vaksin saya bawain dari UK nih.,,Positif
x262207328,Vaksin.. seller belum PD sm produknya sendiri eh yang belinya gak tahan pen beli vaksin dari seller yang ono.. Sellernya punya apa sih.. jangan jangan buyernya mau konsumennya jadi bahan percobaan praktikumnya lagi.. :( apa apa itu ya ditahan dulu.. biar sama sama enak..,"Karawang, Jawa Barat",Positif
x262207328,Sini kamu.. iya kamu.. aku vaksin kamu sama aku vaksinin kasih sayang full biar tahan banting sama aku :),"Karawang, Jawa Barat",Positif
x1302976567446888449,@xMENKES apa lansia tidak termasuk rentan terkena COVID19. Karena dianggap sdh mau masuk Liang Kubur. Tdk di berikan Vaksin gratis,,Negatif
x112947173,@RustamIbrahim Bapak layak jari orang pertama disuntik vaksin sinovak,indonesia,Negatif
x287707442,"@Mun4fikunn lahhh, logika lu kan berangkat dari ""beli vaksin pakai apbn, yg diambil dari uang rakyat, kog disuruh bayar""","Setia Budi, Indonesia",Positif
x287707442,"@Mun4fikunn klo bangun jalan tol, terus diminta bayar lewat tol, klo bibit dan pupuk subsidi apbn, beli beras tetap bayar, itu logikanya berantakan gak? Vaksin kan perlu tenaga manusia, perlu transportasi, fasilitas dll, dan negara perlu pemasukan agar pembangunan bisa berkelanjutan.","Setia Budi, Indonesia",Positif
x1197053548778770433,@susipudjiastuti kasih vaksin anti korup buat para koruptor,,Negatif
x415608305,"Bisa engga sih, para wakil rakyat yang terhormat jadi orang pertama yang menerima vaksin untuk covid,?

Bagaimana jadinya bila nanti mereka terkena virus dan akhirnya meninggal, 

Tidak ada lagi yg mewakili rakyat untuk menikmati fasilitas mewah dan uang negara yang berlimpah",semarang,Positif
x1164856257414479873,"@kochengfess Diusahain ya kak? Kakaknya bisa nabung dulu. Soalnya virus tuh penularannya gak bisa di setting kak, yang udah vaksin aja masih bisa kena virus apalagi yang gak di vaksin samsek.",<U+277E>Â¾,Positif
x1144194348,"@Rave89020794 @gpermana86 @CakBambangelf Sy jg brangkat dr org lapangan,

Berfikir jln dulu aja krn biasanya kena tenggat waktu,lha vaksin aja tdk akan menyelesaikan mslah pandemi,memberi stimulus ekonomi iya,knp harus jln aja dulu...hayo ada lele di penggorengan mu ??",,Positif
x1144194348,"Sumber running text Russian Today 9 Des mlm ini,FDA : 6 relawan Pfizer vaksin meninggal,4 diantaranya dpt placebo,tp kematian dlm clinical trial ini msh dlm statically normal,tdk menjadi concern FDA,UK:Yg pny alergi yg parah hindarin vaks Pfizer....holly molly!",,Positif
x1144194348,"@hermaon29309133 @ernestprakasa @jokowi Emang sinovac blum umumkan% efektifitasnya&amp;blum jg di approve BPOM nya Cina,mlh ada tuduhan sogok ke pejabat Cina&amp;Sinovac tdk membantah,ANEH nya kok kt udh pny 1,2jt ampul vaksin di Indonesia?1,8jt di Jan'21&amp;smp 3,6 jt bahan vaksin smp Feb'21,hebatkan!,Ernest pny jwbannya mungkin",,Negatif
x1144194348,"@PartaiSocmed Tum,siap2 ama vaksin yg blum ketahuan % efektivitasnya...yg mandiri di bwh BUMN ,yg gratis (katanya) di bwh kemenkes...jumlah satuannya ya kan mirip bansos",,Positif
x1048606803137781760,@sbyfess Sampe 3 kali itu kan ada jarak waktue berapa bulan dri vaksin pertama. Jdi selama itu bisa nabung hehehe,she/her,Positif
x1189584410170970112,karna vaksin terbaik adalah mengaji,,Positif
x634450969,"@IpungLombok @HarryRidwan_Ay Klo yg nolaknya jutaan,emang cukup penjara kite,apa tar yg kriminal di bebasin,trus diganti isinya ma org yg ga mau di ncus vaksin sinofuck???",,Positif
x1122869632711323648,@Namaku_Mei Pokoknya klo lom halal owe gak mau vaksin!!!,,Positif
x192476695,"@kochengfess Baiknya memang 3x, itu jarak sebulan gitu. Abis tu vaksin tahunan kok nder jd setahun sekali. Berat memang ya keliatannya tp demiiii wkwk","Kota Madiun, Jawa Timur",Positif
x501673445,"@realAbikaTrader @RamliRizal @SamanPb Biarkan saudara Jokowi anak mantunya yg akan menjadi relawan pertama vaksin dari cina yg ntah berantah itu.



Dan kita selonjoran nonton perkembangan reaksi pada tubuhnya.



Mayan hiburan konyol ... :)","Bandung, Jawa Barat",Negatif
x1075385185087025152,"@toongsampah Yang oren? Hahaha dia kucing rescue-an aku om. Nemu di jalanan bandara, sendirian, ngeong2 dan Luka2 gitu, sekarang udah bersih dan udah aku vaksin kemarin.",Bandung-Palembang,Positif
x1075385185087025152,"@kochengfess Murah kalo non ped, non vaksin, dan setaun tuh. Yang mahal biasanya yang kitten ~ etapi temen aku dapet mainecoon ped dr bossnya pas kitten cuma 2 juta 2 ekor. Harga anak buah kesayangan katanya <U+0001F602>",Bandung-Palembang,Positif
x1075385185087025152,"@kochengfess Aku vaksin pertama 3x nder, jeda sebulan sebulan. Kayanya gapapa, tapi coba tanya vet nya ya. Soalnya kl mau flight kadang ada yang divaksin rabies doang. Tergantung kamu mau vaksin buat apa aja kayanya.",Bandung-Palembang,Positif
x1075385185087025152,"@kochengfess Hai! Aku juga sama. Sediain wadah aja pakr selimut atau underpad buat dia biar anget dlu. Beli susu dan spet atau pipet tetes buat masukin susu ke mulutnya. Kalo uda mendingan gedenya, beli makan, trmpat makan, dan siapin duit buat vaksin aja plus mainan2 biar gak bosen.",Bandung-Palembang,Positif
x1968529074,"menjadi rakyat ya gini nurut2 aja..

Klo pun vaksin dah ada yaa semoga aja ga ada pemalsuan apalagi disabotase.","Cileunyi, Indones",Positif
x1160212264391102464,"lebih mendesak diadakan vaksin anti dungu, drpd vaksin sinovac.",,Negatif
x1327936971184828416,"@LambeMukidi @detikcom @detikHealth 9 juta dosis Vaksin impor, di khususkan untuk para garda terdepan dalam menghadapi covid.

Warga sipil mh nanti nunggu produksi biofarma.

Adapun warga sipil yang di prioritaskan, untuk wilayah Jabar, sementara adalah bodebek dulu.

Cmiww <U+0001F61A>",Dimana Weh moal beja-beja <U+0001F92A>,Positif
